Order_ID,Order_Date,Customer_ID,Product,Category,Region,City,Quantity,Unit_Price,Sales,Discount_Percent,Cost_Per_Unit,Delivery_Cost,Return_Status,Payment_Method,Payment_Status,Order_Status
ORD104178,2025-08-24,CUST1680,Smartphone,Electronics,South,Bengaluru,4,30398.58,121594.32,15.0,24766.93,410.06,No, UPI ,Paid,Delivered
ORD103261,2025-05-10,CUST1023,Blender,Home Appliances,West,Ahmedabad,2,2632.98,5265.96,15.0,1878.05,410.51,No,UPI,Paid,Delivered
ORD105181,2025-08-18,CUST1269,Headphones,Electronics,North,Delhi,2,3079.44,6158.88,5.0,2181.22,56.8,No,Credit Card,Paid,Delivered
ORD104533,2025-03-11,CUST1110,Desk,Furniture,West,Ahmedabad,3,10472.69,31418.07,25.0,6572.45,262.3,Yes,Debit Card,Pending,Returned
ORD104639,2025-03-26,CUST1205,Jacket,Fashion,East,Bhubaneswar,2,4944.76,9889.52,0.0,3540.51,236.91,no,Net Banking,Paid,Delivered
ORD105963,2025-09-07,CUST1780,Office Chair,Furniture,Central,Indore,2,9918.85,19837.7,20.0,6968.07,168.64,Yes,Cash,Failed,Returned
ORD101844,28/06/2026,CUST1745,Office Chair,Furniture,Central,Bhopal,2,8329.46,16658.92,10.0,5032.6,72.61,No,Net Banking,Paid,Delivered
ORD101251,2026-01-19,CUST1375,Microwave,Home Appliances,Central,Bhopal,5,11213.99,56069.95,0.0,7035.14,284.96,Yes,Credit Card,Paid,Returned
ORD100210,29/05/2026,CUST1637,Backpack,Accessories,East,Bhubaneswar,2,1690.51,3381.02,10.0,1337.16,315.45,Yes,UPI,Failed,Returned
ORD101531,2025-07-20,CUST1454,Headphones,Electronics,Central,Bhopal,4,3461.98,13847.92,5.0,2627.25,409.7,No,Credit Card,Failed,Delivered
ORD101615,2026-05-17,CUST1689,Headphones,Electronics,South,Hyderabad,3,3459.61,10378.83,25.0,1904.22,469.53,No,,Failed,Delivered
ORD103775,2025-06-19,CUST1365,Blender,Home Appliances,South,Bengaluru,1,2968.79,2968.79,10.0,1708.83,433.24,No,Credit Card,Paid,Delivered
ORD104251,2026-07-18,CUST1654,Tablet,Electronics,West,Pune,2,21816.11,43632.22,15.0,17568.73,390.17,No,Net Banking,Pending,Delivered
ORD100139,2025-06-08,CUST1489,Microwave,Home Appliances,West,Ahmedabad,1,12648.07,12648.07,25.0,8284.19,438.56,No,Cash,Paid,Delivered
ORD104282,2025-03-02,CUST1685,Smartwatch,Electronics,East,Bhubaneswar,1,7812.29,7812.29,20.0,6267.66,166.51,Yes,Cash,Paid,Returned
ORD104064,2025-03-07,CUST1414,Bookshelf,Furniture,West,Mumbai,1,6554.37,6554.37,30.0,5718.55,250.83,No,Net Banking,Pending,Delivered
ORD102416,2025-10-10,CUST1636,Jacket,Fashion,Central,Nagpur,2,5029.61,10059.22,15.0,3499.73,335.34,No,Cash,Pending,Cancelled
ORD102498,2025-11-22,CUST1790, LAPTOP ,Home Appliances,West,Mumbai,1,4627.38,4627.38,30.0,3668.67,336.99,No,Debit Card,Paid,Delivered
ORD102325,2025-06-27,CUST1656,Jacket,Fashion,South,Hyderabad,1,4402.1,4402.1,20.0,3821.5,352.52,No,UPI,Paid,Delivered
ORD103370,2025-11-23,CUST1767,Backpack,Accessories,West,Ahmedabad,1,1736.88,1736.88,30.0,1471.62,314.22,No,Debit Card,Paid,Delivered
ORD105592,2025-07-31,CUST1475,Laptop,Electronics,Central,Nagpur,1,47705.52,47705.52,25.0,41686.11,281.2,No,Cash,Paid,Delivered
ORD101053,2025-12-15,CUST1412,T-Shirt,Fashion,Central,Bhopal,2,928.74,1857.48,25.0,813.61,43.72,No,Net Banking,Pending,Cancelled
ORD103654,2025-11-03,CUST1762,Shoes,Fashion,East,Kolkata,5,3430.35,17151.75,10.0,2625.37,227.06,No,Cash,Pending,Delivered
ORD102619,2025-06-10,CUST1605,Jacket,Fashion,Central,Indore,1,5033.58,5033.58,0.0,3846.34,235.53,No,Net Banking,Paid,Delivered
ORD105671,2026-02-16,CUST1703,Mixer,Home Appliances,North,Jaipur,3,4031.58,12094.74,20.0,3445.52,478.37,No,Cash,Paid,Delivered
ORD104231,2025-11-25,CUST1635,Backpack,Accessories,Central,Indore,1,1869.78,1869.78,15.0,1495.94,288.74,No,Net Banking,Pending,Delivered
ORD104967,2026-05-14,CUST1372,Bookshelf,Furniture,North,Delhi,1,5908.92,5908.92,30.0,4273.24,492.3,No,Net Banking,Paid,Delivered
ORD102014,2025-08-26,CUST1149,Tablet,Electronics,Central,Nagpur,2,20558.98,41117.96,20.0,,279.28,No,Debit Card,Paid,Delivered
ORD104810,2025-12-08,CUST1179,Office Chair,Furniture,North,Jaipur,5,8090.94,40454.7,10.0,7079.61,208.84,Yes,Net Banking,Pending,Returned
ORD105828,2026-01-10,CUST1758,Coffee Maker,Home Appliances,North,Jaipur,2,4986.86,9973.72,10.0,3989.28,353.69,No,Net Banking,Failed,Cancelled
ORD100593,2025-08-24,CUST1127,Mixer,Home Appliances,North,Delhi,1,4314.49,4314.49,30.0,3476.52,326.09,No,Debit Card,Paid,Delivered
ORD102882,2025-08-11,CUST1784,Mixer,Home Appliances,South,Chennai,1,4195.8,4195.8,30.0,2953.33,56.48,No,Credit Card,Failed,Cancelled
ORD100879,2026-03-03,CUST1644,Jacket,Fashion,Central,Nagpur,5,4346.77,21733.85,20.0,3426.52,120.12,No,Debit Card,Paid,Delivered
ORD103635,2025-10-06,CUST1249,Smartphone,Electronics,West,Mumbai,2,31636.61,63273.22,20.0,17503.04,72.73,No,Cash,Paid,Delivered
ORD101032,2025-04-05,CUST1296,Smartwatch,Electronics,West,Ahmedabad,3,7145.6,21436.8,25.0,5719.3,298.12,No,Debit Card,Paid,Delivered
ORD100344,2025-01-01,CUST1044,Shoes,Fashion,West,Ahmedabad,4,2838.46,11353.84,15.0,1821.99,432.37,No,Debit Card,Paid,Delivered
ORD100841,2026-07-27,CUST1480,Office Chair,Furniture,South,Bengaluru,1,9627.18,9627.18,25.0,7852.46,48.98,No,Net Banking,Paid,Delivered
ORD105362,2025-02-26,CUST1154,Headphones,Electronics,Central,Bhopal,5,3804.31,19021.55,0.0,2120.95,97.75,No,Credit Card,Pending,Cancelled
ORD102473,2026-06-09,CUST1174,Backpack,Accessories,East,Kolkata,4,1747.64,6990.56,0.0,1000.22,98.59,Yes,Cash,Failed,Returned
ORD105180,2025-12-30,CUST1636,T-Shirt,Fashion,West,Pune,1,821.7,821.7,0.0,638.4,146.4,Yes,Cash,Failed,Returned
ORD104147,2025-12-25,CUST1673,Mixer,Home Appliances,East,Bhubaneswar,1,4788.34,4788.34,15.0,4100.06,95.09,No,UPI,Paid,Delivered
ORD103252,2026-06-26,CUST1143,Desk,Furniture,South,Bengaluru,1,13289.05,13289.05,5.0,10175.7,258.95,No,Credit Card,Pending,Delivered
ORD101863,2026-06-29,CUST1062,Desk,Furniture,East,Kolkata,2,12896.43,25792.86,10.0,9742.74,126.54,No,Debit Card,Paid,Cancelled
ORD104020,2026-07-10,CUST1014,Shoes,Fashion,North,Lucknow,2,3461.02,6922.04,10.0,2290.1,285.31,No,Cash,Pending,Cancelled
ORD103393,2025-05-03,CUST1776,Smartwatch,Electronics,West,Mumbai,1,6857.94,6857.94,0.0,4074.34,58.06,No,Credit Card,Paid,Delivered
ORD105069,2025-08-19,CUST1115,Tablet,Electronics,North,Jaipur,1,18946.01,18946.01,20.0,13039.84,269.09,No,Debit Card,Paid,Delivered
ORD103719,2025-09-04,CUST1174,Desk,Furniture,East,Kolkata,1,11586.71,11586.71,0.0,8638.15,381.78,No,Net Banking,Paid,Delivered
ORD105983,2025-05-03,CUST1383,Desk,Furniture,North,Lucknow,5,12969.01,64845.05,15.0,8847.66,318.1,Yes,Debit Card,Failed,Returned
ORD103178,2026-01-24,CUST1157,Smartwatch,Electronics,West,Pune,3,7088.81,21266.43,15.0,5309.49,385.07,No,Debit Card,Paid,Delivered
ORD103788,2025-01-02,CUST1203,Office Chair,Furniture,East,Bhubaneswar,4,10175.28,40701.12,5.0,8628.21,486.17,No,Debit Card, PAID ,Cancelled
ORD104614,2025-07-24,CUST1436,Jacket,Fashion,North,Jaipur,5,4835.19,24175.95,0.0,3846.19,355.71,No,Credit Card,Pending,Delivered
ORD104975,2025-04-05,CUST1399,Microwave,Home Appliances,South,Chennai,3,12050.84,36152.52,15.0,9588.98,401.92,No,Credit Card,Paid,Delivered
ORD103447,2025-05-12,CUST1292,Jacket,Fashion,North,Jaipur,1,5165.06,5165.06,20.0,4426.84,187.5,No,Credit Card,Failed,Delivered
ORD105048,2025-07-16,CUST1191,Shoes,Fashion,North,Delhi,1,2816.38,2816.38,15.0,2335.76,185.1,No,Credit Card,Paid,Delivered
ORD103697,2025-09-21,CUST1318,Desk,Furniture,North,Jaipur,1,12425.9,12425.9,25.0,8120.03,391.61,No,Cash,Pending,Delivered
ORD103207,2025-03-05,CUST1030,Headphones,Electronics,East,Kolkata,3,2976.47,8929.41,20.0,2525.53,109.52,Yes,Debit Card,Failed,Returned
ORD103098,2026-04-01,CUST1541,Mixer,Home Appliances,South,Chennai,2,4224.6,8449.2,5.0,3145.23,369.81,no,Credit Card,Paid,Cancelled
ORD101809,2025-02-03,CUST1083,Smartphone,Electronics,Central,Nagpur,1,24134.94,24134.94,20.0,19272.2,482.51,No,Cash,Pending,Delivered
ORD104038,2025-07-28,CUST1290,Headphones,Electronics,North,Jaipur,1,3345.6,3345.6,20.0,2480.59,341.9,No,Cash,Pending,Delivered
ORD102909,2025-06-17,CUST1435,T-Shirt,Fashion,East,Bhubaneswar,1,920.2,920.2,30.0,587.95,225.82,No,Cash,Paid,Delivered
ORD103355,2026-05-04,CUST1187,Office Chair,Furniture,South,Hyderabad,2,9126.23,18252.46,5.0,7481.48,291.47,No,Debit Card,Paid,Delivered
ORD101189,2025-06-18,CUST1329,Smartwatch,Electronics,West,Pune,1,7459.46,7459.46,25.0,4530.9,427.64,No,Credit Card,Paid,Delivered
ORD102234,2026-06-07,CUST1348,Backpack,Accessories,East,Bhubaneswar,2,1576.29,3152.58,30.0,1248.31,323.95,No,Debit Card,Pending,Delivered
ORD105149,2026-01-31,CUST1438,Backpack,Accessories,North,Delhi,2,2024.54,4049.08,25.0,1178.78,112.81,No,Net Banking,Pending,Cancelled
ORD104169,2025-09-02,CUST1064,Backpack,Accessories,Central,Nagpur,1,2040.63,2040.63,5.0,1727.9,175.75,No,Net Banking,Pending,Delivered
ORD105093,2025-05-21,CUST1740,Microwave,Home Appliances,East,Patna,3,9803.77,29411.31,20.0,8472.89,108.15,No,Credit Card,Pending,Delivered
ORD101358,2026-02-27,CUST1716,Shoes,Fashion,South,Hyderabad,2,2895.9,5791.8,15.0,2268.3,58.46,No,Debit Card,Paid,Delivered
ORD101489,2026-03-23,CUST1300,Blender,Home Appliances,East,Kolkata,1,2995.92,2995.92,20.0,2391.49,71.05,No,UPI,Paid,Delivered
ORD103638,2026-05-03,CUST1311,Office Chair,Furniture,West,Mumbai,5,7855.36,39276.8,30.0,4683.54,340.03,Yes,Credit Card,Pending,Returned
ORD101564,2026-03-14,CUST1556,Smartwatch,Electronics,East,Kolkata,1,7846.74,7846.74,15.0,6504.64,266.92,No,Net Banking,Paid,Delivered
ORD103858,2025-05-06,CUST1043,Blender,Home Appliances,South,Bengaluru,1,2872.78,2872.78,15.0,1764.75,174.48,Yes,Net Banking,Paid,Returned
ORD105465,2026-05-16,CUST1709,Desk,Furniture,East,Patna,3,10320.89,30962.67,20.0,7339.06,83.16,No,Credit Card,Paid,Delivered
ORD103530,2025-08-07,CUST1513,Office Chair,Furniture,South,Bengaluru,5,7851.16,39255.8,30.0,4613.08,128.19,No,UPI,Failed,Delivered
ORD104384,2026-01-24,CUST1753,Office Chair,Furniture,East,Patna,1,8461.35,8461.35,20.0,7316.1,382.55,No,Debit Card,Paid,Cancelled
ORD105116,2025-04-02,CUST1650,Coffee Maker,Home Appliances,North,Lucknow,1,4867.81,4867.81,10.0,4093.43,299.97,No,UPI,Paid,Cancelled
ORD102518,2025-07-24,CUST1302,Office Chair,Furniture,Central,,1,8356.91,8356.91,30.0,6025.6,248.4,No,Net Banking,Paid,Cancelled
ORD100125,2026-07-21,CUST1750,Microwave,Home Appliances,East,Kolkata,1,9549.16,9549.16,30.0,7301.26,260.47,No,Net Banking,Failed,Delivered
ORD100364,2025-05-16,CUST1792,Coffee Maker,Home Appliances,West,Ahmedabad,5,4744.16,23720.8,20.0,2953.85,278.41,No,Debit Card,Paid,Delivered
ORD100117,2026-06-23,CUST1584,T-Shirt,Fashion,South,Chennai,2,819.1,1638.2,0.0,626.65,209.52,No,UPI,Paid,Cancelled
ORD105419,2025-01-18,CUST1162,Smartphone,Electronics,East,Kolkata,2,25763.34,51526.68,25.0,,117.26,No,Cash,Paid,Delivered
ORD105081,2025-02-16,CUST1158,Headphones,Electronics,Central,Indore,4,3571.6,14286.4,15.0,2002.92,316.28,No,Cash,Pending,Delivered
ORD104972,2026-07-02,CUST1421,Jacket,Fashion,South,Chennai,4,4191.07,16764.28,30.0,2793.86,468.12,Yes,Net Banking,Paid,Returned
ORD105198,2025-08-20,CUST1416,Laptop,Electronics,South,Chennai,4,62671.24,250684.96,20.0,43028.47,232.47,No,UPI,Paid,Delivered
ORD100629,2025-11-20,CUST1396,Jacket,Fashion,North,Jaipur,1,4309.65,4309.65,10.0,2863.41,383.37,No,Cash,Paid,Cancelled
ORD102575,2025-05-15,CUST1086,Backpack,Accessories,Central,Bhopal,1,1888.45,1888.45,,1341.34,191.09,No,Debit Card,Pending,Delivered
ORD105155,2025-06-30,CUST1269,Shoes,Fashion,South,Hyderabad,5,3176.44,15882.2,0.0,1911.06,,No,Credit Card,Paid,Delivered
ORD105804,2026-02-24,CUST1443,Desk,Furniture,North,Delhi,5,11812.28,59061.4,15.0,8475.93,105.24,No,Cash,Paid,Delivered
ORD104684,2026-06-08,CUST1123,Shoes,Fashion,South,Hyderabad,1,3522.65,3522.65,10.0,2140.6,424.39,No,Net Banking,Failed,Delivered
ORD101685,2026-05-04,CUST1799,Jacket,Fashion,West,Mumbai,5,5015.77,25078.85,30.0,4316.15,297.94,No,Credit Card,Paid,Delivered
ORD102012,2026-06-21,CUST1553,Desk,Furniture,South,Bengaluru,2,11413.35,22826.7,25.0,10037.55,117.58,Yes,Debit Card,Pending,Returned
ORD101988,2026-03-10,CUST1519,Tablet,Electronics,West,Pune,2,23995.47,47990.94,15.0,14287.22,57.15,No,Debit Card,Pending,Delivered
ORD101518,2025-03-23,CUST1524,Coffee Maker,Home Appliances,North,Lucknow,1,5260.21,5260.21,25.0,4570.54,112.03,No,Debit Card,Paid,Delivered
ORD105768,2025-03-02,CUST1386,Headphones,Electronics,Central,Nagpur,2,3151.03,6302.06,0.0,2692.26,445.1,No,Net Banking,Paid,Delivered
 ORD101512 ,2025-06-09,CUST1554,Jacket,Fashion,Central,Indore,1,5158.81,5158.81,30.0,4262.16,303.11,No,Debit Card,Paid,Delivered
ORD103177,2025-05-04,CUST1750,Headphones,Electronics,East,Bhubaneswar,1,3425.36,3425.36,25.0,2194.18,110.41,No,Credit Card,Paid,Cancelled
ORD104582,2025-01-06,CUST1601,Mixer,Home Appliances,East,Bhubaneswar,1,4465.79,4465.79,15.0,3035.2,136.91,No,Net Banking,Paid,Cancelled
ORD105245,2025-03-01,CUST1747,Headphones,Electronics,West,Mumbai,4,3039.9,12159.6,25.0,1689.74,352.74,Yes,UPI,Pending,Returned
ORD100975,2025-01-06,CUST1681,Microwave,Home Appliances,South,Hyderabad,1,10492.38,10492.38,15.0,7853.66,318.91,No,Cash,Paid,Delivered
ORD105441,2026-05-16,CUST1541,Microwave,Home Appliances,Central,Nagpur,1,11197.42,11197.42,25.0,8009.51,253.28,No,Credit Card,Paid,Delivered
ORD103749,2026-04-12,CUST1189,Backpack,Accessories,South,Bengaluru,3,1786.84,5360.52,0.0,1277.72,141.33,No,UPI,Paid,Delivered
ORD104480,2026-03-22,CUST1287,Smartwatch,Electronics,West,Mumbai,2,7789.48,15578.96,20.0,5413.36,486.57,Yes,Net Banking,Paid,Returned
ORD104257,2025-01-22,CUST1385,Smartwatch,Electronics,Central,Nagpur,1,7840.24,N/A,20.0,4674.05,422.11,No,Debit Card,Paid,Cancelled
ORD103058,2025-07-23,CUST1211,Shoes,Fashion,Central,Indore,4,3057.47,12229.88,0.0,2674.33,316.4,No,Net Banking,Failed,Delivered
ORD101735,2026-04-14,CUST1092,Jacket,Fashion,North,Delhi,3,4734.54,14203.62,0.0,3110.1,454.19,No,Credit Card,Pending,Delivered
ORD100477,2026-02-26,CUST1294,Office Chair,Furniture,Central,Bhopal,2,8586.91,17173.82,30.0,7254.42,218.4,No,Net Banking,Pending,Delivered
ORD101797,2025-11-12,CUST1500,Smartwatch,Electronics,West,Ahmedabad,2,7352.93,14705.86,10.0,4306.53,341.77,No,Cash,Paid,Delivered
ORD101005,2026-02-16,CUST1217,Smartphone,Electronics,South,Chennai,1,25421.33,25421.33,30.0,21351.65,72.87,Yes,Cash,Paid,Returned
ORD100631,2026-01-22,CUST1138,Jacket,Fashion,East,Patna,1,4242.65,4242.65,20.0,3074.9,224.41,No,Credit Card,Pending,Delivered
ORD105355,2026-06-21,CUST1153,T-Shirt,Fashion,East,Kolkata,2,849.89,1699.78,15.0,526.8,371.81,No,Net Banking,Paid,Cancelled
ORD102640,2026-03-05,CUST1543,Desk,Furniture,Central,Bhopal,1,11653.56,11653.56,20.0,"9,923.58",215.27,No,Net Banking,Failed,Cancelled
ORD104735,2026-01-03,CUST1535,Mixer,Home Appliances,North,Delhi,4,3785.42,15141.68,5.0,2813.83,388.79,No,Debit Card,Paid,Delivered
ORD101520,2025-10-04,CUST1072,Backpack,Accessories,East,Kolkata,1,1653.83,1653.83,25.0,1149.53,338.81,Yes,Credit Card,Failed,Returned
ORD105642,2025-03-09,CUST1226,Microwave,Home Appliances,West,Ahmedabad,2,11856.8,23713.6,30.0,8181.91,415.18,No,Debit Card,Paid,Delivered
ORD101398,2025-01-10,CUST1658,Tablet,Electronics,North,Lucknow,2,24259.55,48519.1,10.0,16469.55,186.32,Yes,Cash,Paid,Returned
ORD105818,2025-02-05,CUST1282,Laptop,Electronics,East,Kolkata,5,51604.18,258020.9,10.0,28971.24,327.8,No,Debit Card, PAID ,Delivered
ORD104589,2025-07-03,CUST1515,Desk,Furniture,East,Bhubaneswar,1,11278.99,11278.99,15.0,7533.89,89.54,Yes,Debit Card,Paid,Returned
ORD104214,2026-01-16,CUST1563,Coffee Maker,Home Appliances,North,Lucknow,4,5955.67,23822.68,0.0,3676.22,57.53,Yes,Credit Card,Failed,Returned
ORD102328,29/05/2025,CUST1528,Bookshelf,Furniture,South,Bengaluru,5,6756.42,33782.1,25.0,5478.9,276.02,No,UPI,Paid,Delivered
ORD105347,2026-02-17,CUST1217,Office Chair,Furniture,South,Bengaluru,4,8911.98,35647.92,5.0,5162.08,341.5,No,Net Banking,Paid,Delivered
ORD104722,2025-12-20,CUST1577,Shoes,Fashion,South,Hyderabad,4,3439.04,13756.16,10.0,2869.41,429.73,No,UPI,Pending,Delivered
ORD105186,2025-06-08,CUST1561,Headphones,Electronics,West,Pune,1,3786.66,3786.66,25.0,2294.12,261.59,No,Net Banking,Pending,Delivered
ORD102937,2025-07-25,CUST1241,Coffee Maker,Electronics,West,Mumbai,2,4714.41,9428.82,5.0,4144.67,360.89,No,Cash,Paid,Cancelled
ORD105416,2025-08-31,CUST1538,Office Chair,Furniture,West,Pune,5,9437.93,47189.65,20.0,7750.05,388.54,No,UPI,Paid,Cancelled
ORD102462,2025-01-30,CUST1583,Laptop,Electronics,West,Pune,1,47109.68,N/A,10.0,38598.99,142.4,Yes,Cash,Failed,Returned
ORD104866,2025-12-08,CUST1402,Tablet,Electronics,North,Jaipur,1,22626.99,22626.99,10.0,17734.73,281.09,Yes,Cash,Pending,Returned
ORD105722,2025-04-04,CUST1743,Mixer,Home Appliances,North,Lucknow,4,4742.55,18970.2,15.0,3058.52,111.84,Yes,Credit Card,Paid,Returned
ORD105247,2025-12-16,CUST1578,Desk,Furniture,South,Bengaluru,4,12425.91,49703.64,30.0,10249.66,84.44,No,Credit Card,Paid,Delivered
ORD102996,2025-04-09,CUST1030,Smartwatch,Electronics,South,Hyderabad,4,7652.85,30611.4,10.0,6546.92,118.82,No,Debit Card,Pending,Delivered
ORD102917,2025-12-16,CUST1323,Smartphone,Electronics,North,Delhi,5,27947.33,139736.65,5.0,22728.63,212.98,No,Net Banking,Failed,Delivered
ORD103323,2025-11-19,CUST1013,Desk,Furniture,West,Pune,3,13780.24,41340.72,0.0,10453.35,140.72,yes,UPI,Paid,Cancelled
ORD102620,2025-10-03,CUST1711,Microwave,Home Appliances,West,Ahmedabad,3,11866.05,35598.15,5.0,8356.84,66.87,No,Net Banking,Failed,Delivered
ORD101997,2025-02-10,CUST1751,T-Shirt,Fashion,East,Patna,5,791.34,3956.7,5.0,587.41,364.76,No,Debit Card,Pending,Delivered
ORD104301,2025-02-28,CUST1221,Smartphone,Electronics,Central,Bhopal,2,29587.32,59174.64,10.0,17549.37,129.87,No,UPI,Paid,Delivered
ORD105096,2025-02-28,CUST1573,Tablet,Electronics,West,Pune,5,19715.46,98577.3,0.0,13171.62,85.37,No,Credit Card,Paid,Delivered
ORD103117,2026-07-28,CUST1342,Coffee Maker,Home Appliances,North,Delhi,5,5813.78,29068.9,0.0,4165.13,396.63,No,Cash,Paid,Delivered
ORD101806,2026-02-10,CUST1293,Tablet,Electronics,Central,Indore,3,21673.66,65020.98,10.0,17018.34,493.28,No, UPI ,Paid,Delivered
ORD104495,2025-09-26,CUST1431,T-Shirt,Fashion,Central,Indore,2,774.29,1548.58,30.0,633.17,201.4,No,Net Banking,Paid,Delivered
ORD101989,2025-07-12,CUST1227,Shoes,Fashion,East,Patna,2,3101.87,6203.74,10.0,1923.22,379.68,No,Cash,Failed,Delivered
ORD101575,2026-03-11,CUST1233,Office Chair,Furniture,East,Patna,1,8171.74,8171.74,5.0,5814.08,110.76,No,Net Banking,Paid,Delivered
ORD102599,2025-01-21,CUST1188,Smartphone,Electronics,Central,Nagpur,2,28157.39,56314.78,5.0,18042.86,224.55,No,Net Banking,Pending,Delivered
ORD103950,2026-05-17,CUST1658,Headphones,Electronics,East,Kolkata,2,3323.55,6647.1,15.0,1973.36,403.67,No,Net Banking,Paid,Cancelled
ORD101198,2025-04-15,CUST1787,Tablet,Electronics,East,Bhubaneswar,1,24168.35,24168.35,15.0,15902.67,140.32,No,Cash,Paid,Delivered
ORD102368,2026-03-29,CUST1187,Smartwatch,Electronics,West,Pune,3,7351.88,22055.64,10.0,5610.66,152.47,No,Cash,Pending,Cancelled
ORD103596,2026-05-06,CUST1296,Tablet,Electronics,North,Jaipur,2,20207.4,40414.8,10.0,17019.04,230.16,Yes, UPI ,Paid,Returned
ORD100469,2026-04-02,CUST1087,Shoes,Fashion,West,Ahmedabad,1,3398.99,3398.99,25.0,2370.52,96.79,No,Net Banking,Paid,Cancelled
ORD105547,2025-07-27,CUST1199,Jacket,Fashion,Central,Nagpur,5,4873.15,24365.75,10.0,3682.26,283.7,No,Cash,Paid,Delivered
ORD105981,2025-07-23,CUST1742,Bookshelf,Furniture,South,Hyderabad,4,6402.71,25610.84,20.0,3737.11,115.89,Yes,Credit Card,Paid,Returned
ORD104956,2026-01-07,CUST1490,Microwave,Home Appliances,Central,Nagpur,1,11716.43,11716.43,30.0,7654.76,320.9,Yes,Credit Card,Paid,Returned
ORD100866,2025-02-16,CUST1772,Laptop,Electronics,South,Hyderabad,1,58644.74,58644.74,10.0,36645.48,182.98,No,Cash,Paid,Cancelled
ORD100079,2025-03-25,CUST1361,Bookshelf,Furniture,North,Delhi,1,7046.97,7046.97,10.0,5346.16,46.02,No,Cash,Pending,Delivered
ORD100533,2026-05-26,CUST1603,Bookshelf,Furniture,Central,Nagpur,5,6549.62,32748.1,25.0,4040.73,499.23,No,Credit Card,Failed,Delivered
ORD101109,2025-06-25,CUST1320,Desk,Furniture,Central,,1,13711.06,13711.06,15.0,10763.5,83.56,No,Cash,Paid,Cancelled
ORD102338,2025-11-12,CUST1115,Backpack,Accessories,West,Mumbai,5,1680.52,8402.6,10.0,1130.86,217.88,No,Cash,Paid,Delivered
ORD104466,2025-05-15,CUST1020,T-Shirt,Fashion,West,,4,842.72,3370.88,30.0,618.69,400.6,No,Credit Card,Paid,Delivered
ORD104361,2026-03-17,CUST1344,Blender,Home Appliances,South,Hyderabad,2,3063.54,6127.08,30.0,2350.61,474.98,Yes,Debit Card,Paid,Returned
ORD100164,2026-07-28,CUST1768,Desk,Furniture,West,Mumbai,2,10825.51,21651.02,15.0,7836.84,236.0,Yes,Debit Card,Paid,Returned
ORD104014,2025-08-28,CUST1095,Microwave,Home Appliances,South,Chennai,2,9766.78,19533.56,15.0,6832.33,413.2,No,UPI,Failed,Cancelled
ORD105487,2026-06-09,CUST1278,Smartphone,Electronics,East,Kolkata,2,30254.04,60508.08,0.0,19985.41,348.9,No,UPI,Paid,Delivered
ORD104569,2025-08-11,CUST1185,Blender,Home Appliances,East,Patna,1,3118.58,3118.58,,2473.22,81.8,No,UPI,Pending,Delivered
ORD100875,2026-05-17,CUST1441,Bookshelf,Furniture,South,Bengaluru,4,5956.93,23827.72,20.0,5181.23,254.95,No,Net Banking,Paid,Cancelled
ORD100185,2025-03-19,CUST1124,T-Shirt,Fashion,Central,Indore,1,878.74,878.74,15.0,627.19,122.0,No,UPI,Paid,Delivered
ORD102165,21/07/2025,CUST1416,Smartphone,Electronics,East,Kolkata,1,29243.44,29243.44,0.0,23995.98,98.22,No,Net Banking,Failed,Delivered
ORD102469,2026-05-10,CUST1170,Shoes,Fashion,South,Hyderabad,2,3418.44,6836.88,5.0,2273.84,300.03,Yes,UPI,Pending,Returned
ORD101475,2026-06-07,CUST1283,Headphones,Electronics,North,Jaipur,5,3923.91,19619.55,0.0,3173.82,163.85,No,Debit Card,Paid,Delivered
ORD100135,2025-05-06,CUST1217,Jacket,Fashion,Central,Bhopal,1,4509.77,4509.77,25.0,3504.58,222.79,No,Net Banking,Paid,Delivered
ORD102419,2025-07-20,CUST1411,Smartphone,Electronics,East,Kolkata,3,30444.11,91332.33,15.0,19060.34,62.27,No,Credit Card,Paid,Delivered
ORD103936,2025-08-22,CUST1762,Desk,Furniture,West,Ahmedabad,1,13430.08,13430.08,25.0,11443.41,276.11,No,UPI,Paid,Cancelled
ORD105411,2026-01-06,CUST1792,Mixer,Home Appliances,South,Bengaluru,4,4227.65,16910.6,10.0,2484.92,196.23,No,Credit Card,Failed,Delivered
ORD104422,2025-02-22,CUST1241,T-Shirt,Fashion,South,Bengaluru,4,819.98,3279.92,25.0,456.17,49.74,No,Debit Card,Paid,Cancelled
ORD103655,2026-04-28,CUST1251,Smartwatch,Electronics,North,Delhi,1,6105.68,6105.68,30.0,4996.8,115.13,No,Net Banking,Failed,Delivered
ORD104414,2025-10-07,CUST1525,Blender,Home Appliances,West,Pune,3,3262.54,9787.62,15.0,1930.19,462.24,No,Credit Card,Pending,Delivered
ORD102891,2026-05-24,CUST1654,smartphone,Furniture,North,Jaipur,1,9197.04,9197.04,5.0,6161.11,133.15,No,UPI,Pending,Cancelled
ORD102097,2025-12-23,CUST1343,Coffee Maker,Home Appliances,North,Jaipur,1,5374.22,5374.22,20.0,4045.67,358.96,Yes,Net Banking,Paid,Returned
ORD105898,2026-05-20,CUST1242,Laptop,Electronics,South,Chennai,1,49980.26,49980.26,25.0,30477.28,451.48,No,Credit Card,Paid,Cancelled
